time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,THC,WD_HR(SIN),WD_HR(COS),WD_HR,WIND_SPEED,WS_HR,aqi
2022/1/8 04:04,15.7,2.17,0.22,0.04,1.3,8.8,10.2,20.4,17,10,84,1.4,2.21,0.275637356,0.961261696,16,1.9,0.9,37
2022/1/8 05:02,15.5,2.14,0.23,0.05,1.5,9.3,10.8,21.2,16,9,84,1.6,2.19,-0.156434465,0.987688341,351,1.7,1.3,36
2022/1/8 06:00,15.4,2.14,0.24,0.04,1.4,9.3,10.7,20.3,9,8,83,1.7,2.18,-0.034899497,0.999390827,358,1.4,1.5,33
2022/1/8 06:57,15.6,2.13,0.29,0.05,2.4,10.6,13.1,18.4,10,8,83,1.5,2.18,0.069756474,0.99756405,4,1.9,1.4,32
2022/1/8 07:55,16.6,2.11,0.33,0.06,4.6,10.9,15.6,18.4,17,9,80,1.5,2.17,0.017452406,0.999847695,1,1.8,1.6,30
2022/1/8 09:07,18,2.1,0.31,0.06,6.3,10.2,16.6,20.5,14,7,76,1.7,2.16,-0.275637356,0.961261696,344,2.4,1.8,29
2022/1/8 10:04,19.4,2.1,0.32,0.07,11.6,13.1,24.7,23,17,8,68,1.7,2.17,-0.629320391,0.777145961,321,2.4,2,28
2022/1/8 11:02,20.8,2.07,0.3,0.06,7.9,11.7,19.6,28.9,18,11,62,1.8,2.13,-0.529919264,0.848048096,328,2,1.9,28
2022/1/8 12:00,21.8,2.07,0.29,0.06,3.9,9,13,37.6,18,8,58,1.9,2.13,-0.5,0.866025404,330,3.1,1.9,30
2022/1/8 12:57,22.3,2.07,0.26,0.03,2.8,7.6,10.5,42.6,18,7,56,1.6,2.1,-0.342020143,0.939692621,340,2.5,2.2,29
2022/1/8 13:55,22.9,2.06,0.26,0.05,5.5,12.4,17.9,40.4,26,10,52,1.7,2.11,-0.5,0.866025404,330,2.4,2.1,28
2022/1/8 15:07,22.7,2.07,0.29,0.07,15,15.9,30.9,36.5,31,18,52,1.8,2.14,-0.4539905,0.891006524,333,3.5,2.2,29
2022/1/8 16:04,21.5,2.07,0.27,0.06,2.3,10.2,12.5,36.9,24,8,56,1.6,2.13,-0.241921896,0.970295726,346,2.4,2,32
2022/1/8 17:02,20.3,2.1,0.36,0.11,1.8,14.5,16.4,26.1,26,12,61,1.7,2.21,-0.224951054,0.974370065,347,2.2,1.7,32
2022/1/8 18:00,19.1,2.11,0.41,0.12,1.7,18.7,20.4,18.2,19,15,67,2,2.23,-0.104528463,0.994521895,354,1.6,1.6,35
2022/1/8 18:57,18.1,2.14,0.44,0.12,1.5,19.7,21.3,16.5,26,14,71,1.9,2.26,-0.087155743,0.996194698,355,1.4,1.3,38
2022/1/8 19:55,17.4,2.17,0.45,0.13,1.8,19.8,21.6,14.6,22,12,74,1.9,2.3,-0.573576436,0.819152044,325,1.5,1.3,37
2022/1/8 21:07,17.1,2.26,0.5,0.14,1.5,21,22.6,10.4,27,15,76,1.7,2.4,-0.309016994,0.951056516,342,1.5,1,39
2022/1/8 22:04,17.1,2.23,0.5,0.16,1.9,23.5,25.4,6.9,21,10,76,1.8,2.39,-0.325568154,0.945518576,341,1.2,0.8,41
2022/1/8 23:02,16.9,2.26,0.44,0.14,1.8,22.4,24.2,6.5,23,11,77,1.5,2.4,-0.309016994,0.951056516,342,1.2,0.8,40
2022/1/9 00:00,16.6,2.26,0.35,0.1,1.5,18.1,19.7,10.8,19,9,79,1.5,2.36,-0.374606593,0.927183855,338,0.6,0.8,38
2022/1/9 00:57,16.2,2.26,0.33,0.15,1.7,16.5,18.3,9.6,21,13,82,1.2,2.41,-0.173648178,-0.984807753,190,0.8,0.5,37
2022/1/9 01:55,15.9,2.28,0.31,0.11,1.3,14.1,15.5,11.4,17,9,83,1.2,2.39,-0.990268069,-0.139173101,262,1.2,0.7,37
2022/1/9 03:07,16.2,2.23,0.25,0.08,1.2,11.1,12.3,15,15,9,81,1.1,2.31,-0.069756474,0.99756405,356,0.9,0.8,37
2022/1/9 04:04,16,2.28,0.24,0.06,1.3,9.7,11,16.3,15,10,82,1.1,2.34,-0.559192903,0.829037573,326,1.2,0.8,35
2022/1/9 05:02,15.9,2.23,0.25,0.08,1.3,9,10.3,15.7,14,11,82,1.3,2.31,0.292371705,0.956304756,17,1.2,0.4,35
2022/1/9 06:00,15.3,2.31,0.46,0.22,5.5,18.4,23.9,2,33,23,85,1.3,2.53,-0.35836795,-0.933580426,201,1,0.5,34
2022/1/9 06:57,15.7,2.52,0.52,0.29,11.3,16.2,27.5,3.2,30,20,85,1.4,2.81,0.601815023,-0.79863551,143,0.8,1.1,41
2022/1/9 07:55,16.5,2.53,0.59,0.25,22.5,16.6,39.2,5.9,34,25,83,1.6,2.78,-0.981627183,-0.190808995,259,0.7,1,46
2022/1/9 09:07,18.3,2.36,0.56,0.21,20.5,21.1,41.6,13.1,40,22,77,1.7,2.57,-0.999390827,-0.034899497,268,1.1,0.6,54
2022/1/9 10:04,20.7,2.17,0.47,0.15,30.8,23.9,54.7,20.1,43,23,66,1.8,2.32,-0.913545458,0.406736643,294,3,1.7,58
2022/1/9 11:02,21.9,2.1,0.28,0.05,3.4,9.4,12.8,42,28,14,61,1.5,2.15,-0.35836795,0.933580426,339,2.7,1.8,59
2022/1/9 12:00,22.4,2.09,0.26,0.04,2,6.5,8.5,52.3,26,14,58,1.5,2.13,-0.544639035,0.838670568,327,2.3,2.2,58
2022/1/9 12:57,22.9,2.11,0.28,0.04,2.4,8.9,11.3,54.5,43,27,57,1.7,2.15,-0.656059029,0.75470958,319,3,2.4,55
2022/1/9 13:55,23.2,2.09,0.28,0.05,5.4,13.2,18.7,50.6,46,23,58,1.7,2.14,-0.4539905,0.891006524,333,2.8,2.3,58
2022/1/9 15:07,22.4,2.11,0.3,0.05,6.1,15.5,21.6,44.3,49,20,62,1.7,2.16,-0.629320391,0.777145961,321,3.3,2.4,59
2022/1/9 16:04,20.9,2.11,0.29,0.04,1.9,9.3,11.2,46.8,37,16,67,1.4,2.15,-0.207911691,0.978147601,348,2.6,2.2,62
2022/1/9 17:02,19.6,2.11,0.3,0.05,1.4,9.5,10.9,41.3,33,23,72,1.5,2.16,-0.190808995,0.981627183,349,3.4,2.9,64
2022/1/9 18:00,18.7,2.12,0.33,0.07,1.1,10.8,12,34,34,12,76,1.6,2.19,0.104528463,0.994521895,6,2.8,2.8,64
2022/1/9 18:57,18.9,2.15,0.41,0.12,1.4,16.4,17.8,25.7,33,17,75,1.4,2.27,0.258819045,0.965925826,15,1.6,1.6,59
2022/1/9 19:55,18.4,2.17,0.38,0.1,1.3,16.7,18,23.9,31,21,76,1.3,2.27,-0.173648178,0.984807753,350,2.2,1.6,58
2022/1/9 21:07,17.9,2.13,0.35,0.08,1.3,14.8,16.2,23.6,34,19,78,1.4,2.21,0.139173101,0.990268069,8,1.6,1.5,59
2022/1/9 22:04,17.8,2.16,0.36,0.09,1.5,14.7,16.2,21.1,32,20,79,1.5,2.25,0.529919264,0.848048096,32,1.1,1.3,57
2022/1/9 23:02,17.1,2.69,0.45,0.21,1.8,15,16.8,8.5,27,24,83,1.3,2.9,0.79863551,-0.601815023,127,0.7,0.7,60
2022/1/10 00:00,16.3,2.32,0.49,0.17,3.2,18.2,21.5,2.5,31,22,85,1.1,2.49,1.22515E-16,-1,180,1.7,0.8,63
2022/1/10 00:57,15.8,2.36,0.42,0.15,2.6,16.2,18.8,2.2,36,25,87,1.1,2.51,0.438371147,-0.898794046,154,1.7,0.9,64
2022/1/10 01:55,15.7,2.64,0.39,0.2,1.8,12.5,14.3,4.1,30,24,87,1.2,2.84,0.920504853,-0.390731128,113,0.5,1,66
2022/1/10 03:07,15.7,2.48,0.4,0.19,1.7,10.2,11.9,5.3,31,23,87,1.3,2.67,-0.981627183,-0.190808995,259,1,0.4,67
2022/1/10 04:04,15.1,2.45,0.38,0.18,3.3,12.5,15.8,1.6,29,23,89,1.3,2.63,-0.898794046,-0.438371147,244,0.4,0.4,67
2022/1/10 05:02,15,2.35,0.4,0.21,5.3,13.1,18.4,2,33,25,89,1.2,2.56,0.743144825,-0.669130606,132,1.2,0.8,68
2022/1/10 06:00,14.8,2.78,0.5,0.21,14.1,12.4,26.6,1,36,23,89,1.2,2.99,0.64278761,-0.766044443,140,0.9,0.4,68
2022/1/10 06:57,14.7,2.39,0.84,0.29,39.4,13.4,52.9,0.8,42,27,90,1.3,2.68,-0.970295726,-0.241921896,256,1.3,0.9,69
2022/1/10 07:55,15.8,2.49,0.91,0.32,55.5,19.3,74.8,2.1,53,26,87,1.6,2.81,-0.970295726,-0.241921896,256,1,1,71
2022/1/10 09:07,18.2,2.4,1.03,0.44,43,32.2,75.2,7.6,46,26,78,1.8,2.84,-0.891006524,-0.4539905,243,1.3,0.5,73
2022/1/10 10:04,20.1,2.22,0.59,0.23,18.9,27,45.9,18.6,38,21,66,1.8,2.45,-0.994521895,0.104528463,276,1.2,0.8,74
2022/1/10 11:02,21.6,2.1,0.34,0.14,6.5,16.7,23.2,32,26,9,60,1.6,2.24,-0.4539905,0.891006524,333,1.7,1,73
2022/1/10 12:00,22.4,2.11,0.34,0.13,4.1,13.8,17.9,44.8,24,10,56,1.5,2.24,-0.866025404,0.5,300,1.9,1.2,66
2022/1/10 12:57,23.2,2.11,0.34,0.1,5,15.5,20.5,51.9,38,21,53,1.5,2.21,-0.866025404,0.5,300,1.2,1.4,60
2022/1/10 13:55,23.3,2.11,0.32,0.12,3.3,16.2,19.6,50.4,35,19,56,1.6,2.23,-0.669130606,0.743144825,318,3.2,2.3,58
2022/1/10 15:07,22.6,2.1,0.31,0.12,2.8,14.1,17,47.6,33,16,60,1.6,2.22,-0.422618262,0.906307787,335,3.1,2.2,57
2022/1/10 16:04,21.9,2.1,0.32,0.12,2.4,14.6,17,43,34,18,63,1.6,2.22,-0.469471563,0.882947593,332,2.2,1.8,58
2022/1/10 17:02,20.6,2.12,0.41,0.17,1.7,18.4,20.2,31.8,36,11,69,1.7,2.29,-0.374606593,0.927183855,338,1.7,1.7,60
2022/1/10 18:00,19.5,2.13,0.48,0.2,1.4,22.3,23.7,23.2,33,13,76,1.6,2.33,-0.224951054,0.974370065,347,1.4,1.3,56
2022/1/10 18:57,18.8,2.2,0.46,0.17,1.5,22.6,24.1,21.1,31,15,80,1.6,2.37,-0.515038075,0.857167301,329,2.2,1.5,53
2022/1/10 19:55,18.3,2.13,0.37,0.14,1.4,16.9,18.4,23.5,39,19,82,1.7,2.27,-0.173648178,0.984807753,350,1.8,1.8,51
2022/1/10 21:07,18.5,2.15,0.41,0.15,1.4,18.3,19.8,17.7,37,20,82,1.7,2.3,0.121869343,0.992546152,7,2.4,1.7,51
2022/1/10 22:04,18.6,2.16,0.4,0.14,1.4,18.7,20.1,17.8,37,26,81,1.7,2.3,0.241921896,0.970295726,14,2.5,1.5,53
2022/1/10 23:02,18.4,2.21,0.37,0.13,1.4,15,16.5,18.3,37,28,81,1.4,2.34,0.121869343,0.992546152,7,0.9,0.7,58
2022/1/11 00:00,18.2,2.23,0.37,0.12,1.3,14.2,15.5,18.2,32,22,82,1.4,2.35,0.342020143,0.939692621,20,1.1,0.9,64
2022/1/11 00:57,17.5,2.49,0.45,0.25,2.1,17.9,20.1,8.1,37,27,85,1.6,2.74,-0.987688341,0.156434465,279,1.3,0.2,66
2022/1/11 01:55,17.4,2.19,0.31,0.07,1.7,11.1,12.9,23.6,11,13,85,1.6,2.26,-0.258819045,0.965925826,345,2.1,1.4,68
2022/1/11 03:07,17.4,2.12,0.27,0.04,1.2,6.5,7.8,31.1,11,10,83,1.4,2.16,0.156434465,0.987688341,9,3.4,2.7,64
2022/1/11 04:04,17.5,2.13,0.31,0.04,1.4,6.5,7.9,34.3,12,11,82,1.5,2.17,0.190808995,0.981627183,11,3.4,2.9,58
2022/1/11 05:02,17.2,2.14,0.33,0.04,1.3,6.5,7.9,36.6,10,6,80,1.6,2.18,-0.034899497,0.999390827,358,3.5,2.8,53
2022/1/11 06:00,16.7,2.14,0.37,0.06,1.4,7.5,8.9,33.6,11,5,81,1.5,2.2,0.069756474,0.99756405,4,3.1,2.8,44
2022/1/11 06:57,16.6,2.16,0.51,0.09,2.1,12.1,14.2,27.2,9,4,79,1.5,2.25,0.069756474,0.99756405,4,4,3.2,40
2022/1/11 07:55,16.8,2.16,0.53,0.12,3.3,13.1,16.5,25.1,10,9,76,1.7,2.28,0.052335956,0.998629535,3,3.9,3.4,36
2022/1/11 09:07,16.9,2.17,0.5,0.14,4.5,11.4,16,24,15,6,71,1.6,2.31,0.139173101,0.990268069,8,3.8,3.4,34
2022/1/11 10:04,16.7,2.18,0.54,0.15,5.7,11.1,16.9,21.3,20,5,68,1.6,2.33,-0.034899497,0.999390827,358,4.5,4,32
2022/1/11 11:02,16.6,2.19,0.57,0.17,6.4,12.2,18.6,23.1,25,5,65,1.6,2.36,0.069756474,0.99756405,4,4.4,3.6,29
2022/1/11 12:00,17.1,2.19,0.57,0.15,5.4,11.6,17.1,29.2,26,12,60,1.6,2.34,-0.275637356,0.961261696,344,3.7,3,27
2022/1/11 12:57,17.2,2.19,0.59,0.14,4.2,11.7,15.9,31.2,21,10,58,1.5,2.33,-0.173648178,0.984807753,350,3.4,3,27
2022/1/11 13:55,17.5,2.2,0.62,0.17,4.5,13.9,18.5,28.8,25,13,56,1.7,2.37,0.139173101,0.990268069,8,2.5,2.2,26
2022/1/11 15:07,17,2.21,0.63,0.18,4,15.4,19.5,28.6,33,22,57,1.7,2.39,-0.173648178,0.984807753,350,3,2.6,29
2022/1/11 16:04,16.3,2.22,0.62,0.18,3.3,16.1,19.4,29.1,35,26,59,1.7,2.4,-0.052335956,0.998629535,357,2.9,2.7,38
2022/1/11 17:02,15.7,2.25,0.7,0.22,2.1,20.8,23,23.6,38,26,60,1.8,2.47,0,1,0,3.8,2.4,45
2022/1/11 18:00,14.4,2.26,0.7,0.19,1.8,20.1,21.9,25,44,34,64,1.9,2.45,-0.017452406,0.999847695,359,2.5,2.2,54
2022/1/11 18:57,13.9,2.29,0.65,0.16,1.7,17.6,19.4,25.8,46,38,66,1.6,2.45,-0.207911691,0.978147601,348,2.2,1.8,64
2022/1/11 19:55,13.9,2.3,0.64,0.16,1.5,16.6,18.1,24.6,50,38,66,1.5,2.46,-0.052335956,0.998629535,357,1.9,1.5,72
2022/1/11 21:07,13.9,2.29,0.63,0.16,1.6,16.3,18,23.1,42,32,66,1.7,2.45,0.139173101,0.990268069,8,0.9,1,79
2022/1/11 22:04,13.8,2.31,0.62,0.16,1.5,15.1,16.7,22.1,41,32,66,1.6,2.47,0.052335956,0.998629535,3,1.9,0.9,83
2022/1/11 23:02,13.8,2.32,0.57,0.14,1.4,14.2,15.7,23.1,42,35,66,1.6,2.46,-0.406736643,0.913545458,336,1.1,1.3,85
2022/1/12 00:00,14.1,2.35,0.56,0.13,1.5,12.8,14.3,22.3,39,33,66,1.4,2.48,-0.79863551,0.601815023,307,0.6,0.9,87
2022/1/12 00:57,14.2,2.35,0.52,0.13,1.8,10.9,12.8,23.6,37,36,66,1.3,2.48,-0.992546152,0.121869343,277,1.7,1,88
2022/1/12 01:55,13.9,2.26,0.47,0.11,1.7,10.7,12.4,24.5,36,32,67,1.5,2.37,-0.898794046,-0.438371147,244,1.5,1.8,92
2022/1/12 03:07,13.8,2.26,0.45,0.1,1.6,10.9,12.6,24.5,34,25,67,1.7,2.36,-0.945518576,-0.325568154,251,1,0.8,94
2022/1/12 04:04,13.8,2.27,0.47,0.11,1.6,11.7,13.3,21.8,35,29,67,1.7,2.38,-0.992546152,-0.121869343,263,1.4,1.2,91
2022/1/12 05:02,13.7,2.27,0.44,0.11,1.7,12.6,14.4,20.9,35,27,68,1.7,2.38,-0.965925826,-0.258819045,255,1.7,1.3,90
2022/1/12 06:00,13.7,2.24,0.43,0.12,2,15.9,18,16.6,36,21,68,1.7,2.36,-0.999390827,0.034899497,272,0.9,1.4,88
2022/1/12 06:57,13.9,2.25,0.64,0.2,4.7,23.7,28.4,9.1,46,28,68,1.9,2.45,-0.984807753,-0.173648178,260,1.7,1.3,83
2022/1/12 07:55,14,2.27,0.65,0.22,27.9,30,58,6.8,54,31,68,2.2,2.49,-0.996194698,0.087155743,275,1.3,1.3,83
2022/1/12 09:07,14.3,2.28,0.65,0.25,40.9,29.4,70.3,7.9,67,47,67,2.8,2.53,-0.99756405,-0.069756474,266,1.2,1.2,83
2022/1/12 10:04,14.6,2.33,0.66,0.34,35,34,69,10.875,76,47,67,2.8,2.67,-0.978147601,0.207911691,282,1.2,0.8,90
2022/1/12 11:02,15.3,2.37,0.81,0.39,24.4,35.1,59.6,13.85,70,48,64,2.3,2.76,-0.7193398,0.69465837,314,1.9,1.2,95
2022/1/12 12:00,15.9,2.33,0.76,0.41,15.8,33.4,49.2,16.825,65,46,62,2.2,2.74,-0.156434465,0.987688341,351,1.8,1,105
2022/1/12 12:57,16.3,2.28,0.6,0.29,8.7,26.3,35,19.8,60,40,61,1.9,2.57,-0.342020143,0.939692621,340,0.9,0.9,113
2022/1/12 13:55,17.1,2.26,0.58,0.25,5.6,24,29.7,26,51,35,58,1.9,2.51,0.390731128,0.920504853,23,0.9,0.4,111
2022/1/12 15:07,17.6,2.24,0.59,0.24,14.1,28.5,42.7,27,64,41,55,2,2.48,-0.927183855,0.374606593,292,0.8,0.2,108
2022/1/12 16:04,18.1,2.21,0.63,0.31,6.7,29.2,35.9,26.9,62,41,54,1.9,2.52,-0.731353702,-0.68199836,227,0.9,0.5,108
2022/1/12 17:02,17.8,2.25,0.72,0.44,3.4,38.5,41.9,13.6,67,38,57,2.2,2.69,-0.788010754,0.615661475,308,1.9,0.7,107
2022/1/12 18:00,16.6,2.15,0.51,0.25,2.3,29,31.3,8.6,32,17,65,1.9,2.4,-0.017452406,0.999847695,359,1.8,1.5,108
2022/1/12 18:57,16.1,2.25,0.58,0.27,2.6,32.2,34.9,4.7,30,16,67,1.9,2.52,-0.390731128,0.920504853,337,0.5,0.7,102
2022/1/12 19:55,15.7,2.35,0.77,0.43,5.8,34.3,40.1,1.6,29,20,70,2,2.78,-0.656059029,0.75470958,319,1.3,0.3,92
2022/1/12 21:07,14.8,2.39,1.11,0.85,29,31.7,60.8,0.2,63,39,78,2.3,3.24,0.69465837,-0.7193398,136,1.5,1.4,84
2022/1/12 22:04,14.3,2.33,0.73,0.49,16.3,28.4,44.7,0.4,50,30,82,2,2.82,0.069756474,-0.99756405,176,1.2,0.4,84
2022/1/12 23:02,13.8,2.34,0.64,0.44,17,27.1,44.2,0.3,44,24,83,1.9,2.78,-0.951056516,-0.309016994,252,0.6,1,87
2022/1/13 00:00,13.6,2.37,0.57,0.39,15.3,27.8,43.1,0,38,25,84,1.9,2.76,-0.992546152,-0.121869343,263,1.3,0.8,87
2022/1/13 00:57,13.6,2.48,0.59,0.49,16,23.2,39.3,0.1,48,29,85,1.5,2.97,-0.998629535,0.052335956,273,0.4,0.3,87
2022/1/13 01:55,14.1,2.54,0.64,0.53,14.8,21.6,36.5,0.5,48,34,84,1.6,3.07,-0.998629535,-0.052335956,267,2.1,0.3,82
2022/1/13 03:07,13.8,2.48,0.59,0.42,14.7,20.1,34.8,0,42,31,85,1.5,2.9,-0.939692621,-0.342020143,250,1.1,0.7,84
2022/1/13 04:04,14.2,2.6,0.65,0.5,16.5,19.9,36.4,0.3,46,32,84,1.6,3.1,0.559192903,-0.829037573,146,0.5,0.7,85
2022/1/13 05:02,14,2.58,0.66,0.43,18.3,17.3,35.7,0.2,46,32,85,1.4,3.01,-0.951056516,-0.309016994,252,0.5,0.7,86
2022/1/13 06:00,14,2.58,0.73,0.45,22.5,16.7,39.2,0.2,50,32,86,1.4,3.03,-0.927183855,-0.374606593,248,1.3,0.8,86
2022/1/13 06:57,14.3,2.55,0.94,0.52,36.1,18.8,54.9,0.8,57,31,85,1.5,3.07,-0.927183855,-0.374606593,248,1.7,1.2,87
2022/1/13 07:55,15.2,2.4,0.79,0.37,41.8,24.8,66.7,5.4,56,36,80,2,2.77,-0.999847695,0.017452406,271,1.6,0.9,89
2022/1/13 09:07,17.3,2.11,0.34,0.12,6.5,13.4,19.9,26,25,13,66,1.8,2.23,0.207911691,0.978147601,12,3.3,2.6,92
2022/1/13 10:04,18.4,2.11,0.3,0.07,3.3,8.6,11.9,38.1,30,13,59,1.4,2.18,-0.069756474,0.99756405,356,3.1,2.7,83
2022/1/13 11:02,19.3,2.12,0.3,0.06,2.6,7.4,10,43.9,35,18,54,1.4,2.18,-0.156434465,0.987688341,351,2.6,2.7,75
2022/1/13 12:00,20.4,2.14,0.34,0.1,2.6,8.3,10.9,46.1,30,10,50,1.4,2.24,-0.529919264,0.848048096,328,3.3,2.2,71
2022/1/13 12:57,19.7,2.13,0.33,0.09,3.7,10.2,14,42.5,39,22,54,1.3,2.22,-0.342020143,0.939692621,340,3.6,2.8,61
2022/1/13 13:55,19,2.12,0.31,0.08,3.1,9.2,12.3,42.6,39,17,53,1.3,2.2,-0.224951054,0.974370065,347,3.8,3.1,63
2022/1/13 15:07,17.7,2.12,0.33,0.11,3.1,11.1,14.2,39.1,50,18,57,1.4,2.23,-0.069756474,0.99756405,356,4.3,3.8,63
2022/1/13 16:04,16.6,2.16,0.4,0.12,2.5,12.8,15.3,40.1,51,30,55,1.5,2.28,-0.069756474,0.99756405,356,3.8,3.6,61
2022/1/13 17:02,15.5,2.19,0.52,0.14,1.7,15.4,17.1,36.1,54,31,57,1.5,2.33,0.087155743,0.996194698,5,3.5,2.9,67
2022/1/13 18:00,14.9,2.21,0.59,0.18,1.6,19.4,21.1,30.7,51,32,59,1.3,2.39,0.087155743,0.996194698,5,2.2,2.3,70
2022/1/13 18:57,14.3,2.21,0.54,0.16,1.4,17.3,18.8,31.9,47,39,62,1.4,2.37,0.104528463,0.994521895,6,2.8,2.4,75
2022/1/13 19:55,14.1,2.21,0.54,0.16,1.5,15.2,16.7,30.5,40,30,63,1.3,2.37,0.325568154,0.945518576,19,2,1.6,82
2022/1/13 21:07,14,2.22,0.53,0.15,1.7,13.9,15.7,29.1,37,28,63,1.2,2.37,0.544639035,0.838670568,33,0.9,1.2,81
2022/1/13 22:04,14,2.25,0.54,0.15,1.4,14.7,16.1,27.2,38,23,62,1.1,2.4,0.829037573,0.559192903,56,0.8,0.7,82
2022/1/13 23:02,13,2.42,0.65,0.33,1.8,17.7,19.5,11,48,40,74,1.4,2.75,0.275637356,-0.961261696,164,1.4,0.7,80
2022/1/14 00:00,12.5,2.34,0.5,0.31,1.6,16,17.7,15.8,39,27,76,1.6,2.65,-0.406736643,-0.913545458,204,1.3,0.2,83
2022/1/14 00:57,12.4,2.39,0.46,0.28,2,11.1,13.1,17.1,43,31,76,1.9,2.67,-0.990268069,0.139173101,278,1,0.2,84
2022/1/14 01:55,12.5,2.28,0.42,0.12,1.6,7.9,9.5,30.2,44,33,71,1.6,2.4,0.241921896,0.970295726,14,1,0.7,85
2022/1/14 03:07,11.9,2.36,0.45,0.19,1.8,9,10.8,16.3,44,31,80,1.6,2.55,-0.838670568,-0.544639035,237,1.3,0,90
2022/1/14 04:04,11.4,2.4,0.45,0.25,2,10.8,12.8,7.8,42,34,83,1.6,2.65,-0.788010754,-0.615661475,232,0.6,0.4,89
2022/1/14 05:02,11.2,2.4,0.46,0.25,3.1,11.7,14.8,5.3,33,29,83,1.5,2.65,-0.68199836,-0.731353702,223,1,0.5,91
2022/1/14 06:00,10.9,2.42,0.56,0.28,10.7,15.6,26.3,2,47,33,84,1.8,2.7,-0.64278761,-0.766044443,220,1.3,0.7,90
2022/1/14 06:57,11.2,2.39,0.8,0.34,20.9,17.6,38.5,3.2,49,36,83,2,2.73,0.325568154,-0.945518576,161,1.3,0.6,91
2022/1/14 07:55,12.4,2.36,0.76,0.33,21.3,20.9,42.3,6.5,53,44,79,2.5,2.69,-0.945518576,-0.325568154,251,0.9,0.6,92
2022/1/14 09:07,14.2,2.39,0.9,0.38,20.5,25.2,45.8,12,62,45,70,2.3,2.77,-0.819152044,-0.573576436,235,0.7,0.3,96
2022/1/14 10:04,16.7,2.28,0.75,0.28,13.1,24.7,37.9,23.3,58,37,55,2.2,2.56,-0.906307787,0.422618262,295,1.3,0.6,104
2022/1/14 11:02,18.7,2.2,0.53,0.18,6.8,17.5,24.4,36.9,47,30,47,2.3,2.38,-0.819152044,0.573576436,305,1.4,0.8,107
2022/1/14 12:00,19.8,2.16,0.45,0.16,4,13.4,17.5,50.6,37,24,43,1.9,2.32,-0.75470958,0.656059029,311,0.9,1,104
2022/1/14 12:57,20.9,2.15,0.42,0.13,2.6,11.2,13.9,60.2,37,25,40,1.8,2.28,-0.139173101,0.990268069,352,1.4,0.9,96
2022/1/14 13:55,21.7,2.15,0.42,0.13,2.3,11.8,14.2,65.1,44,27,39,2.1,2.28,-0.788010754,0.615661475,308,0.9,0.6,90
2022/1/14 15:07,21.6,2.14,0.42,0.19,3.1,17.1,20.2,52,51,20,42,2.3,2.33,-0.974370065,0.224951054,283,2.2,1.3,86
2022/1/14 16:04,20.8,2.13,0.43,0.24,3.4,24.2,27.6,38.9,60,25,48,2.5,2.37,-1,-1.83772E-16,270,3.4,2.9,82
2022/1/14 17:02,18.4,2.14,0.41,0.17,2.6,23.2,25.8,29.5,50,17,59,2.2,2.31,-0.615661475,0.788010754,322,1.7,1.7,81
2022/1/14 18:00,17,2.12,0.39,0.14,1.8,19.8,21.6,28,43,18,67,2.1,2.26,-0.052335956,0.998629535,357,2.2,2.1,77
2022/1/14 18:57,16.7,2.18,0.48,0.17,2,19.8,21.9,20.7,41,17,70,2.1,2.35,-0.052335956,0.998629535,357,1.4,0.9,73
2022/1/14 19:55,16.4,2.21,0.65,0.44,2.8,30.2,33.1,9.9,46,23,71,2.5,2.65,-0.965925826,-0.258819045,255,1,1,70
2022/1/14 21:07,16.6,2.28,0.76,0.48,6.4,34,40.4,3.6,52,21,71,2.9,2.76,0.866025404,-0.5,120,1,0.6,67
2022/1/14 22:04,16.4,2.35,0.66,0.42,4.7,32.6,37.4,2.9,48,20,73,2.3,2.77,0.207911691,-0.978147601,168,1.2,0.3,66
2022/1/14 23:02,16.2,2.29,0.6,0.39,5.2,33,38.3,1.3,52,17,75,2.4,2.68,-0.743144825,-0.669130606,228,0.7,0.7,65
2022/1/15 00:00,16,2.3,0.55,0.3,7,30.6,37.7,0.8,44,24,77,2.4,2.6,-0.939692621,-0.342020143,250,0.7,0.9,64
2022/1/15 00:57,15.8,2.36,0.49,0.24,2.4,24.6,27.1,1.2,45,16,80,1.6,2.6,0.35836795,-0.933580426,159,0.8,0.4,64
2022/1/15 01:55,15.6,2.37,0.44,0.22,2.1,21.7,23.9,3.1,38,22,81,1.5,2.59,0.406736643,-0.913545458,156,0.7,0.6,62
2022/1/15 03:07,15.5,2.34,0.43,0.21,1.3,19.4,20.8,4.2,41,20,81,1.4,2.55,-0.987688341,-0.156434465,261,0.9,0.4,62
2022/1/15 04:04,15.6,2.4,0.45,0.26,1.6,20.3,21.9,2,44,17,81,1.4,2.66,-0.587785252,-0.809016994,216,1.2,0.2,63
2022/1/15 05:02,15.6,2.43,0.49,0.3,6.7,21.4,28.1,0.3,42,20,82,1.4,2.73,-0.987688341,-0.156434465,261,0.5,0.6,60
2022/1/15 06:00,15.8,2.51,0.6,0.36,13.7,21.5,35.3,0.3,45,23,82,1.4,2.87,-0.79863551,-0.601815023,233,1.4,0.6,61
2022/1/15 06:57,15.3,2.45,0.66,0.35,22.1,19.8,41.9,1.6,54,25,84,1.6,2.8,-0.965925826,-0.258819045,255,1.2,1.3,62
