time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi
44612.83,11.3,2.1,0.29,0.06,1.5,11.6,13.1,30.1,5,3,0.5,88,1.1,2.16,341,336,1.6,1.3,30.0
44612.88,11.3,2.06,0.26,0.05,1.3,9.4,10.8,32.6,8,7,0,87,1.2,2.11,10,12,1,1.5,29.0
44612.92,11.3,2.1,0.27,0.05,1.5,9.8,11.3,31.1,8,6,0.5,87,1.2,2.15,349,2,1.4,0.9,29.0
44612.96,11.3,2.09,0.27,0.06,1.5,9.1,10.6,30.3,6,4,0,88,1.2,2.15,35,30,0.9,0.8,29.0
44613.0,,,,,,,,,,,,,,,,,,,29.0
44613.04,11.3,2.06,0.2,0.03,1.2,5.6,6.9,33.5,5,5,0.5,87,1.2,2.09,4,315,0.5,0.9,
44613.08,11.2,2.07,0.19,0.02,1.2,4.6,5.8,33.3,9,3,0,88,1.2,2.09,336,352,1.7,1.2,29.0
44613.13,11.1,2.1,0.19,0.03,1,4.5,5.6,32.7,9,6,1,91,1.2,2.13,317,305,1.4,0.6,29.0
44613.17,11.1,2.1,0.19,0.04,1,4.6,5.6,31.8,6,4,0.5,93,1.1,2.14,345,347,0.7,0.8,29.0
44613.21,11.3,2.12,0.2,0.03,1.1,5.6,6.8,30.3,3,1,0.5,92,1.3,2.15,352,335,1.2,0.6,30.0
44613.25,11.4,2.08,0.22,0.04,1.1,8.4,9.5,27.4,4,1,0.5,91,1.4,2.12,345,326,1.8,1.2,29.0
44613.29,11.5,2.06,0.37,0.08,1.9,15.5,17.5,21.8,5,2,0,90,1.4,2.14,3,21,1.8,1.3,29.0
44613.33,12.1,2.1,0.54,0.17,3.7,21.5,25.3,15.6,10,6,0,88,1.2,2.27,359,316,1.2,0.6,28.0
44613.38,12.5,2.09,0.44,0.14,4.9,21.9,26.8,16.5,7,7,0.5,86,1.2,2.23,351,45,1.2,0.7,35.0
44613.42,13,2.07,0.37,0.13,5.4,19,24.4,19,7,7,0,85,1.2,2.2,14,148,0.4,0.5,35.0
44613.46,13.4,2.09,0.51,0.35,10,26.7,36.7,12.2,24,12,0,85,1.4,2.44,294,258,1.3,0.2,32.0
44613.5,13.6,2.12,0.62,0.47,14.1,31.2,45.4,10,22,15,0,87,1.4,2.59,214,269,1.7,0.2,43.0
44613.54,13.6,2.12,0.57,0.46,17.1,34.8,52,8.7,30,21,0,88,1.6,2.58,264,272,1.8,1.1,51.0
44613.58,14,2.14,0.5,0.41,13.9,33.1,47.1,9.5,27,21,0.5,88,1.7,2.55,266,256,0.4,0.8,53.0
44613.63,14.3,2.1,0.43,0.31,8.9,27.4,36.3,9.6,21,15,0,88,1.4,2.41,339,341,0.5,0.6,52.0
44613.67,14.4,2.13,0.47,0.28,7.7,28.6,36.3,6,20,13,1,89,1.3,2.41,8,273,0.4,0.5,45.0
44613.71,14.5,2.21,0.71,0.4,18.5,34.2,52.8,1.1,23,14,1.5,91,1.4,2.61,313,289,1.6,0.4,47.0
44613.75,14.4,2.16,0.75,0.49,22,34.6,56.6,0.1,20,15,1.5,92,1.5,2.65,322,276,0.6,0.4,53.0
44613.79,14.3,2.15,0.63,0.35,11,32.1,43.2,1.5,18,13,1,93,1.3,2.5,302,316,0.4,0.5,53.0
44613.83,14.3,2.17,0.47,0.21,2.7,27.1,29.8,4.4,10,10,1,92,1.1,2.38,327,36,0.4,0.2,52.0
44613.88,14.4,2.18,0.52,0.27,5.2,28.7,34,1.2,19,13,0.5,93,1.3,2.45,272,264,0.4,0.7,45.0
44613.92,14.4,2.2,0.5,0.25,4.7,28.7,33.5,2,14,11,0.5,93,1.2,2.45,13,338,0.6,0.2,47.0
44613.96,14.5,2.23,0.53,0.28,5,28.6,33.6,0.9,14,13,1.5,94,1.2,2.51,264,279,0.4,0.1,47.0
44614.0,14.4,2.23,0.48,0.29,3.3,27.4,30.8,2.2,12,13,1.5,94,0.8,2.52,155,98,0.7,0.1,47.0
44614.04,14.5,2.27,0.5,0.29,4.5,26.8,31.4,0.5,13,14,1,95,1.3,2.56,106,76,0.4,0.3,45.0
44614.08,14.5,2.34,0.52,0.34,5.6,26.5,32.2,0.2,15,16,1.5,96,1.3,2.68,277,81,0.4,0,43.0
44614.13,14.5,2.34,0.54,0.38,6.1,25.8,31.9,0.3,16,10,0.5,96,1.2,2.72,90,132,0.4,0.4,44.0
44614.17,14.6,2.38,0.54,0.39,8.6,25.2,33.8,0.3,16,13,1,96,1.2,2.77,259,39,0.4,0.7,42.0
44614.21,14.7,2.42,0.54,0.4,9.6,24.1,33.7,0.4,13,9,1.5,97,1.2,2.82,102,78,0.4,0.6,42.0
44614.25,14.7,2.5,0.6,0.42,13.5,22.3,35.8,0.2,17,11,0.5,97,1.4,2.92,282,259,0.4,0.3,40.0
44614.29,15,2.31,0.61,0.25,13.3,25.1,38.4,3.7,13,9,0.5,97,1.3,2.56,308,5,0.9,0.4,37.0
44614.33,15.3,2.14,0.61,0.19,8.2,26.2,34.4,8.8,10,9,0.5,94,1.5,2.33,318,348,0.5,0.3,42.0
44614.38,15.6,2.15,0.66,0.22,10.7,28.2,39,#,11,#,1,92,1.4,2.37,336,2,1.1,0.6,43.0
44614.42,15.7,2.16,0.54,0.23,10.6,29.9,40.6,#,#,10,2,92,1.3,2.39,319,295,0.9,1,47.0
44614.46,15.9,2.15,0.47,0.29,9.4,27.4,36.8,#,#,10,1,93,1.3,2.44,313,72,0.8,0.4,48.0
44614.5,16.4,2.12,0.4,0.24,7.1,23.2,30.4,15.9,11,11,1.5,92,1.3,2.36,296,104,0.6,0.7,45.0
44614.54,16.8,2.13,0.5,0.27,10.1,26.4,36.6,13.5,16,10,0,92,1.4,2.4,100,61,0.4,0.4,38.0
44614.58,17.1,2.12,0.44,0.2,7.6,26.9,34.5,14.7,16,13,0.5,91,1.2,2.32,347,3,1.9,0.9,43.0
44614.63,17.1,2.08,0.36,0.18,4.3,20.1,24.5,21.4,20,8,0,89,1.3,2.26,358,330,1.1,1.1,43.0
44614.67,17.2,2.08,0.39,0.2,5,23.9,29,18.9,12,7,0.5,89,1.4,2.28,333,321,0.7,0.9,33.0
44614.71,17,2.08,0.45,0.21,2.8,23.6,26.4,19,19,9,0,87,1.5,2.29,330,327,1.3,0.9,38.0
44614.75,16.7,2.09,0.47,0.16,1.6,22,23.7,20.6,8,7,0,87,1.2,2.25,341,330,0.8,0.8,38.0
44614.79,16.5,2.09,0.47,0.18,1.6,22.8,24.5,17.3,19,8,0,87,1.3,2.27,0,7,2.1,1.3,37.0
44614.83,16.2,2.09,0.36,0.12,1.4,17.3,18.8,22.3,15,8,0,87,1.3,2.21,6,356,1.6,1.8,37.0
44614.88,16.2,2.08,0.36,0.12,1.4,16,17.5,22.9,16,8,0,86,1.4,2.2,357,353,2.1,1.5,28.0
44614.92,16.1,2.08,0.34,0.09,1.4,15,16.4,23.8,15,6,0,86,1.5,2.17,360,7,1.9,1.6,27.0
44614.96,16.1,2.09,0.3,0.07,1.3,12.5,13.8,27.5,13,6,0,86,1.6,2.16,2,331,1.2,1.4,26.0
44615.0,15.9,2.09,0.27,0.05,1.2,9.2,10.5,32.1,10,4,0,86,1.6,2.14,357,358,1.9,1.5,25.0
44615.04,15.7,2.09,0.25,0.04,1.1,8.2,9.3,34.6,8,0,0,86,1.6,2.13,355,5,1.9,1.6,22.0
44615.08,15.7,2.09,0.24,0.04,1,7.5,8.5,35.3,7,1,0,85,1.6,2.13,350,5,2.6,1.4,23.0
44615.13,15.3,2.09,0.25,0.03,0.8,6.8,7.6,39.3,7,2,0,85,1.7,2.12,3,6,2.6,2.3,24.0
44615.17,15.2,2.09,0.24,0.03,0.8,5.6,6.4,41.4,7,1,0,84,1.5,2.12,4,14,3.7,2.5,27.0
44615.21,15.1,2.09,0.24,0.03,0.9,4.9,5.9,42.3,4,0,0,83,1.4,2.12,11,15,3.6,2.5,30.0
44615.25,15.1,2.08,0.25,0.03,0.8,6.1,6.9,40.8,1,2,0,82,1.3,2.11,2,351,3.3,2.4,31.0
44615.29,14.6,2.07,0.35,0.05,1.1,10.2,11.4,37.3,6,3,0.5,84,1.4,2.12,8,346,2.4,2.8,33.0
44615.33,14,2.07,0.35,0.06,1.4,12.9,14.4,36,6,3,1.5,86,1.4,2.13,10,27,3.2,3.1,34.0
44615.38,14.1,2.1,0.36,0.08,2.1,13.2,15.3,34.8,5,4,4,87,1.3,2.18,15,25,1.6,1.3,35.0
44615.42,14,2.11,0.39,0.12,2.9,18.2,21.1,29.6,10,4,3,89,1.3,2.23,353,351,2.4,1.1,35.0
44615.46,14,2.08,0.37,0.1,3,17,20.1,32.4,9,4,5,90,1.5,2.18,4,28,2.7,2.2,34.0
44615.5,14.1,2.09,0.35,0.12,3.4,16.8,20.3,31.4,8,4,10,90,1.5,2.21,354,6,2.3,1.6,33.0
44615.54,14.1,2.08,0.34,0.09,3.1,18.1,21.2,29.3,5,6,3.5,91,1.5,2.17,3,356,1.9,1.6,32.0
44615.58,14.2,2.07,0.34,0.11,3.3,17.4,20.8,29.5,7,5,2.5,89,1.5,2.18,358,10,2.1,2,31.0
44615.63,14.5,2.07,0.29,0.14,3.2,16.2,19.4,31.2,9,3,0.5,87,1.7,2.21,354,353,2.1,1.8,30.0
44615.67,14.1,2.06,0.31,0.12,1.9,16.6,18.5,28.7,7,3,3,87,1.7,2.18,2,3,2.9,2.3,29.0
44615.71,13.9,2.06,0.34,0.1,1.6,16.8,18.4,28.5,6,6,0.5,87,1.4,2.16,7,8,3.1,2.8,28.0
44615.75,13.9,2.06,0.37,0.11,1.5,17.7,19.2,26.8,6,4,0.5,86,1.4,2.17,11,8,2.8,2.3,28.0
44615.79,13.8,2.06,0.33,0.1,1.3,16.3,17.6,27.7,5,3,0,85,1.4,2.16,11,12,2.4,2.2,28.0
44615.83,14,2.07,0.31,0.08,1.1,14.2,15.3,28.8,2,3,0,84,1.3,2.15,13,13,1.9,1.9,27.0
44615.88,14,2.06,0.29,0.06,1,11.4,12.5,31.1,11,9,0,83,1.3,2.12,12,10,2.2,2.1,26.0
44615.92,14,2.04,0.25,0.05,1,8.9,10,33.7,6,5,0,82,1.3,2.09,6,12,3.2,2.5,27.0
44615.96,13.9,2.04,0.22,0.04,0.9,6.5,7.5,35.4,4,0,0,81,1.5,2.08,13,16,2.3,2.2,27.0
44616.0,13.9,2.05,0.2,0.03,0.8,5.1,6,36.3,6,2,0,81,1.4,2.08,11,12,1.7,1.8,28.0
44616.04,13.9,2.05,0.18,0.02,1.1,3.8,5,37.3,4,1,0,80,1.1,2.07,13,3,2.1,1.9,29.0
44616.08,13.9,2.06,0.17,0.02,1,3.5,4.5,37.1,4,3,0,80,1,2.08,14,8,2.2,1.7,30.0
44616.13,13.9,2.05,0.16,0.02,1,3,4,38,4,5,0,80,1,2.07,10,7,1.9,1.7,31.0
44616.17,13.9,2.05,0.16,0.03,0.9,2.7,3.7,37.1,3,2,0,80,1.1,2.08,2,359,1.5,1.5,31.0
44616.21,13.7,2.07,0.17,0.03,0.9,3.6,4.6,34.9,3,4,0,81,1.1,2.1,349,0,1.7,1.4,32.0
44616.25,13.8,2.06,0.21,0.04,1.2,7.2,8.4,30.7,5,4,0,80,1.2,2.1,9,18,2.2,1.8,33.0
44616.29,13.9,2.05,0.36,0.08,2.3,12.4,14.7,26.7,10,5,0,79,1.3,2.13,7,24,1.9,1.7,32.0
44616.33,14.9,2.04,0.39,0.1,3.7,12.6,16.3,29,8,8,0,76,1.2,2.14,7,11,2.1,2,31.0
44616.38,16,2.03,0.31,0.08,3.6,10.4,14.1,32.4,13,10,0,72,1.2,2.11,346,10,3.2,2.1,31.0
44616.42,16.9,#,0.26,#,2.8,8.1,10.9,36.3,#,#,0,69,1.3,#,356,341,2.5,2.2,31.0
44616.46,18,2.02,0.27,0.08,#,#,#,36.5,16,8,#,66,1,2.1,340,356,2.8,2.1,31.0
44616.5,18.6,2.01,0.25,0.07,2.6,6.9,9.5,40.5,14,11,#,66,1.2,2.08,354,340,2.3,2.1,30.0
44616.54,19,2.01,0.25,0.05,2.3,7,9.3,39.9,14,7,0,63,1.2,2.06,332,344,2.8,2.1,31.0
44616.58,18.8,2.02,0.28,0.1,2.8,10.8,13.7,35.5,24,10,0,63,1.3,2.12,342,324,2.7,2,31.0
44616.63,18.4,2.02,0.27,0.11,3.2,13.3,16.6,33.2,20,8,0,65,1.4,2.13,346,338,2.1,1.9,31.0
44616.67,17.6,2.02,0.29,0.13,2.5,14,16.6,30.5,23,8,0,69,1.3,2.15,352,345,1.9,1.9,32.0
44616.71,16.6,2.03,0.34,0.14,1.8,15.2,17.1,27,21,6,0,72,1.2,2.17,350,353,2.8,2.2,32.0
44616.75,16.1,2.04,0.4,0.14,1.3,16.8,18.1,23.3,15,7,0,73,1.3,2.18,2,0,2.5,2.3,31.0
44616.79,15.8,2.06,0.4,0.14,1.4,17.2,18.6,21.2,20,9,0,74,1.4,2.2,2,351,2.3,1.8,31.0
44616.83,15.6,2.07,0.37,0.13,1.2,15.7,16.9,21,12,8,0,75,1.3,2.2,341,332,1.6,1.2,29.0
44616.88,15.4,2.08,0.36,0.12,1.2,15.6,16.9,19.8,17,7,0,76,1.3,2.2,338,343,1.5,1.3,26.0
44616.92,15.3,2.06,0.31,0.08,1.2,12.9,14.1,21.8,12,10,0,76,1.3,2.14,355,349,1.7,1.5,26.0
44616.96,15.1,2.06,0.28,0.08,1.3,12.5,13.8,22.5,16,10,0,76,1.5,2.14,355,352,1.6,1.3,27.0
44617.0,15,2.07,0.25,0.07,1.1,10.1,11.3,24.3,14,7,0,77,1.8,2.14,352,9,1.4,1.2,28.0
44617.04,15,2.1,0.25,0.07,0.9,8.8,9.7,23.6,11,4,0,77,1.3,2.17,9,327,0.6,0.8,27.0
44617.08,15,2.13,0.23,0.06,0.9,8.5,9.5,21.7,10,7,0,77,1,2.19,347,2,1.6,1.2,25.0
44617.13,14.8,2.11,0.21,0.05,1,9.1,10.1,21.9,9,5,0,77,1.4,2.16,340,351,0.9,0.8,23.0
44617.17,14.6,2.18,0.23,0.08,1,8.9,9.9,20.1,12,3,0,78,1.2,2.26,336,266,1,0.3,21.0
44617.21,14.3,2.2,0.24,0.09,1.4,13.2,14.6,13.4,10,5,0,82,1.2,2.29,308,301,0.9,0.6,19.0
44617.25,13.9,2.33,0.4,0.22,10.2,21.5,31.8,5.2,21,12,0,84,1.2,2.55,143,138,0.8,0.5,22.0
44617.29,14.1,2.26,0.66,0.28,21.1,20.1,41.2,2.8,22,11,0,85,1.4,2.54,231,274,0.8,0.3,35.0
44617.33,15.6,2.29,0.84,0.33,25.9,22.3,48.3,6.4,27,14,0,81,1.5,2.62,279,226,0.6,0.2,33.0
44617.38,17.7,2.27,0.88,0.36,22.3,28.2,50.5,15.5,34,20,0,74,1.6,2.63,248,231,1.3,1.1,37.0
44617.42,20.1,2.1,0.52,0.21,11,20.8,31.8,29.5,31,15,0,64,1.7,2.31,281,292,2.1,1.3,47.0
44617.46,21.4,2.05,0.32,0.11,3.8,11.2,15,45.1,20,14,0,59,1.4,2.16,273,251,2.2,1.9,40.0
44617.5,22.1,2.06,0.32,0.11,3.4,13.3,16.7,48.5,29,17,0,58,1.5,2.17,289,295,2.6,1.9,41.0
44617.54,22.2,2.05,0.3,0.08,3.1,12.9,16,53.9,39,16,0,60,1.6,2.13,328,319,3.4,2.3,44.0
44617.58,22.2,2.04,0.28,0.09,2.3,10.8,13.2,59,42,16,0,61,1.5,2.13,331,344,2.7,2.2,44.0
44617.63,21.9,2.04,0.28,0.09,1.9,10.2,12.1,58.4,44,17,0,63,1.4,2.13,328,312,3.6,2.5,45.0
44617.67,20.6,2.03,0.28,0.1,2.1,11.8,14,45.6,42,14,0,70,1.4,2.13,324,321,2.8,2.8,48.0
44617.71,19.5,2.04,0.34,0.13,1.6,13.9,15.6,36.8,38,13,0,75,1.3,2.17,341,8,2.5,2.2,49.0
44617.75,18.9,2.06,0.44,0.14,1.2,18.2,19.4,27.6,40,14,0,79,1.4,2.2,0,349,1.7,1.5,48.0
44617.79,18.5,2.1,0.49,0.17,1.2,22.1,23.4,19.7,31,19,0,81,1.4,2.27,325,321,1.2,1.1,48.0
44617.83,18.6,2.14,0.59,0.23,1.4,25.9,27.4,12.9,37,19,0,82,1.3,2.37,334,198,0.4,0.4,50.0
44617.88,18.3,2.21,0.73,0.38,3.6,33.6,37.2,3.7,51,19,0,83,1.3,2.59,241,243,1.3,0.9,53.0
44617.92,17.6,2.21,0.62,0.41,3.9,32.1,36,2.8,50,25,0,86,1.4,2.62,249,254,0.7,1,54.0
44617.96,17.1,2.28,0.58,0.35,4.2,30.9,35.2,1.4,44,24,0,88,1.3,2.63,261,288,1.4,0.9,59.0
44618.0,16.6,2.36,0.59,0.33,6.6,29.3,35.9,1.8,41,26,0,89,1.1,2.69,345,358,1.5,0.9,61.0
44618.04,16.1,2.63,0.38,0.24,2,17.9,19.9,7,41,35,0,90,2,2.87,16,47,0.6,1.2,65.0
44618.08,16.1,10.56,0.41,1.46,1.9,19.1,21.1,4.6,43,37,0,90,2,12.02,282,302,0.8,0.2,71.0
44618.13,16.2,11.67,0.41,1.68,2.2,19.7,22,3.5,45,38,0,90,2.1,13.35,276,207,0.4,0.4,77.0
44618.17,16.1,7.83,0.4,1.08,2.3,18.4,20.8,3.3,45,33,0,90,1.9,8.91,226,139,0.7,0.6,84.0
44618.21,16.1,4.47,0.52,0.61,3.7,19.6,23.4,2.8,43,36,0,91,1.8,5.08,136,115,1,1.1,88.0
44618.25,16,2.81,0.58,0.32,6.9,16.6,23.5,3.3,41,28,0,91,1.8,3.13,112,108,1.1,0.9,90.0
44618.29,16.1,2.76,0.6,0.35,11.6,14.3,25.9,4.9,36,24,0,90,1.8,3.11,95,57,0.7,0.7,89.0
44618.33,17.6,2.86,0.67,0.39,12.4,16.3,28.7,13,41,28,0,83,1.9,3.25,305,268,1.3,0.5,85.0
44618.38,19.9,2.56,0.62,0.29,11.1,21.2,32.4,23.2,34,24,0,71,2.1,2.85,349,43,1.5,0.5,85.0
44618.42,21.8,2.11,0.44,0.13,7.3,16.2,23.6,33.7,38,20,0,65,2.2,2.24,287,301,2.3,1.5,82.0
44618.46,23.4,2.05,0.33,0.08,3.6,10.6,14.2,50.5,42,22,0,57,1.9,2.13,304,311,2.2,1.8,79.0
44618.5,24.4,2.04,0.27,0.05,2.8,8.7,11.5,53.9,39,15,0,51,1.8,2.09,322,344,2.5,1.7,78.0
44618.54,23.9,2.03,0.24,0.03,2.6,7.8,10.5,53.2,45,18,0,55,1.8,2.06,345,13,3.1,2.2,72.0
44618.58,23.3,2.02,0.23,0.03,2.3,6.9,9.2,54.7,49,20,0,58,1.7,2.05,330,358,2.5,2.4,69.0
44618.63,23.3,2.03,0.26,0.06,2.8,9.2,12,51.2,49,19,0,57,1.9,2.09,340,17,2.2,1.9,67.0
44618.67,23.3,2.03,0.28,0.07,2.2,9.7,11.9,50.7,46,22,0,55,1.9,2.1,331,327,1.8,1.5,64.0
44618.71,22.4,2.05,0.39,0.12,1.9,13.4,15.3,42.5,42,22,0,59,1.9,2.17,323,6,0.8,1.2,65.0
44618.75,21.8,2.09,0.48,0.14,1.5,18.7,20.3,33.4,42,25,0,60,1.8,2.23,6,353,0.6,0.5,65.0
44618.79,21.2,2.19,0.68,0.26,1.8,29.5,31.4,18,60,29,0,69,2,2.45,276,224,0.4,0.4,66.0
44618.83,19.9,2.25,0.67,0.26,2.8,34.1,36.9,11.3,68,31,0,79,1.9,2.51,243,245,1.2,1.1,70.0
44618.88,19.4,2.33,0.69,0.27,4.1,33.9,38.1,7.3,74,40,0,81,2.2,2.6,131,122,1.1,0.6,73.0
44618.92,18.9,2.51,0.59,0.34,3.8,23.4,27.3,5.3,39,23,0,77,1.9,2.85,127,128,1.6,1.1,80.0
44618.96,18.4,2.73,0.45,0.21,3.2,17.8,21.1,10.3,26,16,0,77,1.8,2.94,109,75,0.4,0.7,80.0
44619.0,18,2.62,0.45,0.23,2.5,16.4,19,8.1,27,11,0,78,1.9,2.85,160,274,1.2,0.3,75.0
44619.04,17.4,2.56,0.48,0.32,4.4,18.2,22.6,2.8,32,17,0,82,1.4,2.88,151,231,0.6,0.6,69.0
44619.08,17,2.5,0.44,0.36,2.1,14.5,16.7,3.4,26,20,0,82,1.3,2.86,196,244,0.4,0.1,62.0
44619.13,16.6,2.54,0.47,0.33,4,16.3,20.3,1.7,31,18,0,85,1.2,2.87,196,126,0.4,0.2,61.0
44619.17,16.1,2.49,0.33,0.27,1.8,10.4,12.2,5.3,25,20,0,84,1.4,2.76,149,135,0.9,0.6,61.0
44619.21,15.8,2.41,0.41,0.26,2.5,12.3,14.9,2.2,25,18,0,86,1.3,2.67,151,150,0.4,0.3,64.0
44619.25,15.6,2.47,0.44,0.31,6.9,13.4,20.4,2.2,24,17,0,85,1.3,2.78,119,114,1.1,1,64.0
44619.29,16.7,2.23,0.46,0.29,12.3,12.3,24.6,5.6,27,17,0,81,1.5,2.52,115,119,0.7,0.8,62.0
44619.33,18.1,2.33,0.53,0.25,8.1,12.6,20.8,15.3,28,22,0,77,1.5,2.58,245,246,1.3,1,60.0
44619.38,20.3,2.27,0.7,0.19,6.8,14.9,21.8,26.2,58,25,0,65,1.5,2.46,249,234,1.6,0.7,60.0
44619.42,22.5,2.23,0.53,0.15,4.4,14.8,19.3,41,35,25,0,54,1.5,2.38,241,231,1.5,1.1,61.0
44619.46,24.9,2.1,0.35,0.09,2.6,10.5,13.1,49.2,31,18,0,40,1.7,2.19,272,346,1.6,1.2,63.0
44619.5,26.1,2.03,0.26,0.04,1.1,4.9,6,58.9,29,13,0,34,1.5,2.07,321,322,2.9,1.8,64.0
44619.54,26.6,2.03,0.26,0.02,0.9,4.2,5.1,65,26,17,0,34,1.4,2.05,285,316,1.8,2.1,61.0
44619.58,26.6,2.03,0.26,0.03,1,4.6,5.6,70.2,37,20,0,35,1.6,2.06,316,330,2.7,2.3,59.0
44619.63,26.3,2.03,0.26,0.02,1,5.1,6.2,67,31,16,0,34,1.5,2.05,322,308,2.6,2.2,57.0
44619.67,25.6,2.04,0.3,0.04,1,6.7,7.7,65.9,77,28,0,37,1.6,2.08,319,335,1.9,2,56.0
44619.71,24.2,2.09,0.4,0.08,0.8,10.1,11,63.8,44,24,0,45,1.6,2.17,334,334,1.6,1.4,62.0
44619.75,23.2,2.12,0.46,0.11,0.6,13.7,14.4,58.2,43,24,0,51,1.7,2.23,350,5,1,1,67.0
44619.79,22.6,2.15,0.54,0.14,0.9,17.6,18.6,47.2,49,24,0,54,1.9,2.29,354,354,1,0.8,74.0
44619.83,21.5,2.24,0.7,0.38,1.7,26.1,27.8,22.7,56,30,0,60,2,2.62,118,130,1,1.1,74.0
44619.88,20.2,2.7,0.55,0.22,1.6,19.6,21.2,24.5,42,24,0,65,1.5,2.92,118,120,1.3,1.2,71.0
44619.92,19.5,2.43,0.49,0.31,1.5,17.9,19.4,23.6,45,22,0,65,1.9,2.74,124,116,0.9,1.2,71.0
44619.96,19.3,2.22,0.52,0.25,1.1,18.2,19.4,16.7,33,23,0,63,1.9,2.47,45,36,0.4,0.5,70.0
44620.0,18.7,2.14,0.39,0.14,1,15.1,16.2,20.7,26,17,0,61,1.2,2.28,109,123,1.1,1,70.0
44620.04,18.1,2.25,0.44,0.18,1.6,12.8,14.4,17.4,35,28,0,69,1.6,2.43,138,235,0.4,0.8,67.0
44620.08,18,2.38,0.46,0.19,1.4,14.9,16.3,12,43,27,0,75,1.6,2.57,283,29,0.4,0.2,69.0
44620.13,17.9,2.45,0.45,0.28,1.4,14,15.4,10.4,32,22,0,76,1.6,2.73,265,235,0.7,0.3,71.0
44620.17,17.2,2.49,0.42,0.23,1.8,13.7,15.6,6.3,40,29,0,83,1.3,2.72,202,141,1.1,0.3,72.0
44620.21,17.1,2.7,0.37,0.3,2.4,13.7,16.1,8.2,32,24,0,80,1.8,3,116,132,0.7,1.1,76.0
44620.25,16.5,2.54,0.44,0.23,3.8,14,17.8,5.5,40,26,0,83,1.4,2.77,264,255,1.3,1.1,74.0
44620.29,17.1,2.38,0.52,0.21,7.8,13.9,21.8,8.7,41,25,0,81,1.5,2.59,250,231,0.6,0.5,74.0
44620.33,18.9,2.45,0.62,0.24,11.7,17,28.7,13.9,38,32,0,75,1.6,2.69,259,243,1.2,0.9,75.0
44620.38,20.9,2.41,0.6,0.27,10.6,21.7,32.4,26.1,51,34,0,64,1.9,2.68,242,225,1,0.7,76.0
44620.42,23.5,2.19,0.49,0.18,7.7,20.7,28.4,36.8,46,27,0,50,2.2,2.37,257,266,2,1.2,81.0
44620.46,25.5,2.1,0.38,0.11,5.9,17.2,23.2,42.3,40,23,0,42,2.2,2.21,267,284,2.3,1.8,81.0
44620.5,26.4,2.07,0.34,0.07,3.2,12.3,15.6,61.5,50,26,0,44,2.3,2.14,265,263,2.9,2.8,81.0
44620.54,27.4,2.03,0.33,0.05,3.4,12.8,16.2,56.9,50,23,0,40,5.3,2.08,266,290,2,2.4,80.0
44620.58,27.8,2.02,0.5,0.06,4.1,15.5,19.6,48.7,36,20,0,38,8.4,2.08,268,264,3.9,3.1,76.0
44620.63,27.4,2.02,0.56,0.07,4.7,16.4,21.1,45.3,49,24,0,38,9.7,2.09,268,271,3.3,3.5,73.0
44620.67,26.8,2.01,0.37,0.06,3.3,13.3,16.6,45.6,35,14,0,40,6.6,2.07,273,276,2,2.5,73.0
44620.71,25.8,2.05,0.57,0.12,2.4,16.8,19.3,39.7,44,21,0,45,4.7,2.17,262,255,1.9,2,68.0
44620.75,24.4,2.17,0.69,0.19,2.1,26.3,28.4,30.8,55,32,0,53,4,2.36,256,256,1.1,1.5,67.0
44620.79,23.7,2.33,0.93,0.29,4.4,38.2,42.7,12.8,63,35,0,58,3.3,2.62,148,127,1.1,0.7,72.0
44620.83,22.3,2.59,0.92,0.3,5,31,36,8.1,50,28,0,63,2.7,2.89,124,132,1,1,76.0
44620.88,21.6,2.24,0.79,0.54,5.8,30.2,36,4.4,46,26,0,67,2.5,2.78,124,121,1.4,1.1,80.0
44620.92,20.9,2.44,0.58,0.24,2.8,21.4,24.3,12.2,38,20,0,69,2.2,2.68,122,96,1.1,1.4,81.0
44620.96,20.4,2.58,0.55,0.17,1.8,15.5,17.4,14.5,37,17,0,71,1.7,2.75,111,123,0.6,0.8,76.0
44621.0,20.1,2.46,0.52,0.21,1.9,17.9,19.8,12.5,33,20,0,73,1.5,2.67,123,127,0.6,0.6,70.0
44621.04,19.6,2.31,0.46,0.29,1.8,16,17.9,10.8,37,20,0,75,1.4,2.6,121,120,1.1,0.8,67.0
44621.08,19.2,2.5,0.43,0.26,1.6,12.5,14.1,10.7,35,20,0,78,1.3,2.76,169,235,0.4,0.1,65.0
44621.13,18.7,2.47,0.44,0.23,1.5,12.8,14.3,9.3,35,25,0,80,1.2,2.7,161,256,1.1,0.3,65.0
44621.17,18.3,2.41,0.47,0.2,1.9,14.7,16.6,5.1,34,25,0,84,1.2,2.61,269,35,0.5,0.5,67.0
44621.21,18.6,2.45,0.49,0.21,2.5,14.8,17.3,6,33,31,0,82,1.3,2.66,250,236,0.5,0.3,70.0
44621.25,18.6,2.53,0.77,0.34,15.1,20.7,35.8,1.1,42,27,0,82,1.4,2.87,132,123,1,0.8,74.0
44621.29,19.5,2.57,1.05,0.38,19.9,22.1,42,5,32,22,0,76,1.4,2.95,139,237,1,0.6,76.0
44621.33,21,2.41,0.9,0.36,27,26.1,53.1,8.5,50,30,0,69,2.1,2.77,198,248,1.6,0.4,74.0
